msItem H-ID,rec_Title,Parent entity (Manuscript) H-ID,Parent entity RecordTitle,Parent entity (Printed text) H-ID,Parent entity RecordTitle,Work H-ID,Work RecordTitle,use (Organisation) H-ID,use RecordTitle
100752,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 574 : Hours of the Virgin",2290,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 574",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
100753,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 576 : Hours of the Virgin",2291,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 576 
 
 = Medium: 100088522",,,75966,Hours of the Virgin | L1 | Section,10218,Rouen (Organisation)
100754,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 577 : Hours of the Virgin",2292,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 577",,,75966,Hours of the Virgin | L1 | Section,10006,Angers (Organisation)
100755,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 615 : Hours of the Virgin",2293,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 615",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
100756,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 616 : Hours of the Virgin",2294,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 616",,,75966,Hours of the Virgin | L1 | Section,10212,Rennes (Organisation)
100757,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 617 : Hours of the Virgin",2295,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 617",,,75966,Hours of the Virgin | L1 | Section,10027,Besançon (Organisation)
200323,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 617 : Office of the dead",2295,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 617",,,75965,Office of the dead | L1 | Section,,
100758,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 634 : Hours of the Virgin",2296,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 634",,,75966,Hours of the Virgin | L1 | Section,10019,Autun (Organisation)
100759,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 635 : Hours of the Virgin",2297,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 635",,,75966,Hours of the Virgin | L1 | Section,10218,Rouen (Organisation)
100760,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 636 : Hours of the Virgin",2298,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 636",,,75966,Hours of the Virgin | L1 | Section,10207,Quimper (Organisation)
100761,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 637 : Hours of the Virgin",2299,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 637",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
693306,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 637 : Office of the dead",2299,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 637",,,75965,Office of the dead | L1 | Section,10215,Roma (Organisation)
100762,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 638 : Hours of the Virgin",2300,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 638",,,75966,Hours of the Virgin | L1 | Section,,
200324,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 638 : Office of the dead",2300,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 638",,,75965,Office of the dead | L1 | Section,10215,Roma (Organisation)
300214,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 638 : Calendar",2300,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 638",,,75963,Calendar | L1 | Section,10250,Unknown (Organisation)
100763,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 640 : Hours of the Virgin",2301,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 640",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
100764,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 641 : Hours of the Virgin",2302,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 641",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
100765,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 642 : Hours of the Virgin",2303,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 642",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
100766,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 643 : Hours of the Virgin",2304,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 643",,,75966,Hours of the Virgin | L1 | Section,10060,Coutances (Organisation)
100767,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 644 : Hours of the Virgin",2305,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 644 
 
 = Medium: 100087662",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
100768,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 645 : Hours of the Virgin",2306,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 645",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
100769,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 646 : Hours of the Virgin",2307,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 646",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
100770,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 647 : Hours of the Virgin",2308,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 647 
 
 = Medium: 100049015",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
200325,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 647 : Office of the dead",2308,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 647 
 
 = Medium: 100049015",,,75965,Office of the dead | L1 | Section,,
300215,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 647 : Calendar",2308,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 647 
 
 = Medium: 100049015",,,75963,Calendar | L1 | Section,10189,Paris (Organisation)
100771,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 648 : Hours of the Virgin",2309,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 648",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
100772,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 649 : Hours of the Virgin",2310,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 649 
 
 = Medium: 100088529",,,75966,Hours of the Virgin | L1 | Section,10052,Chartres (Organisation)
100773,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 650 : Hours of the Virgin",2311,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 650 
 
 = Medium: 100058223",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
100774,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 651 : Hours of the Virgin | L1 | Section",2312,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 651",,,75966,Hours of the Virgin | L1 | Section,10274,Troyes (Organisation)
100775,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 652 : Hours of the Virgin",2313,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 652",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
100776,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 653 : Hours of the Virgin",2314,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 653",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
100777,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 654 : Hours of the Virgin",2315,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 654 
 
 = Medium: 100047085",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
100778,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 655 : Hours of the Virgin",2316,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 655",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
200326,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 655 : Office of the dead",2316,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 655",,,75965,Office of the dead | L1 | Section,10250,Unknown (Organisation)
300216,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 655 : Calendar",2316,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 655",,,75963,Calendar | L1 | Section,10124,Lyon (Organisation)
100779,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 656 : Hours of the Virgin",2317,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 656",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
100780,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 835 : Hours of the Virgin",2319,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 835",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
100781,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1174 : Hours of the Virgin",2320,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1174",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
100782,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1175 : Hours of the Virgin | L1 | Section",2321,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1175",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
100783,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1176 : Hours of the Virgin",2322,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1176",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
100785,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1181 : Hours of the Virgin",2324,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1181 
 
 = Medium: 100068673",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
100786,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1185 : Hours of the Virgin | L1 | Section",2325,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1185",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
200327,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1185 : Office of the dead | L1 | Section",2325,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1185",,,75965,Office of the dead | L1 | Section,10215,Roma (Organisation)
300217,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1185 : Calendar | L1 | Section",2325,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1185",,,75963,Calendar | L1 | Section,10043,Cambrai (Organisation)
100787,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1187 : Hours of the Virgin",2326,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1187",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
100788,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1188 : Hours of the Virgin",2327,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1188",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
100789,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1189 : Hours of the Virgin",2328,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1189 
 
 = Medium: 100066408",,,75966,Hours of the Virgin | L1 | Section,10209,Reims (Organisation)
200328,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1189 : Office of the dead",2328,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1189 
 
 = Medium: 100066408",,,75965,Office of the dead | L1 | Section,10209,Reims (Organisation)
300218,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1189 : Calendar",2328,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1189 
 
 = Medium: 100066408",,,75963,Calendar | L1 | Section,10209,Reims (Organisation)
100790,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1190 : Hours of the Virgin",2329,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1190",,,75966,Hours of the Virgin | L1 | Section,10218,Rouen (Organisation)
100791,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1191 : Hours of the Virgin",2330,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1191",,,75966,Hours of the Virgin | L1 | Section,10218,Rouen (Organisation)
100792,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1192 : Hours of the Virgin",2331,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1192",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
200329,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1192 : Office of the dead",2331,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1192",,,75965,Office of the dead | L1 | Section,10189,Paris (Organisation)
300219,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1192 : Calendar",2331,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1192",,,75963,Calendar | L1 | Section,10189,Paris (Organisation)
100793,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1193 : Hours of the Virgin",2332,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1193",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
100794,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1194 : Hours of the Virgin | L1 | Section",2333,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1194",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
200330,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1194 : Office of the dead | L1 | Section",2333,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1194",,,75965,Office of the dead | L1 | Section,10215,Roma (Organisation)
300220,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1194 : Calendar | L1 | Section",2333,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1194",,,75963,Calendar | L1 | Section,10083,"France, Sud (Organisation)"
100795,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1195 : Hours of the Virgin",2334,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1195",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
100796,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1197 : Hours of the Virgin",2336,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1197",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
200331,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 2158 : Office of the dead",2337,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 2158",,,75965,Office of the dead | L1 | Section,10051,Châlons-en-Champagne (Organisation)
100797,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 2162 : Hours of the Virgin",2338,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 2162 
 
 = Medium: 100088552",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
100798,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 575 : Hours of the Virgin | L1 | Section",2342,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 575",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
100799,"MsItem of Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 639 : Hours of the Virgin | L1 | Section",2343,"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 639",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
200334,"MsItem of Bibliothèque nationale de France, Manuscrits, fr. 01874 : Office of the dead",2355,"Paris, Bibliothèque nationale de France, Manuscrits, fr. 01874",,,75965,Office of the dead | L1 | Section,10261,Toul (Organisation)
200335,"MsItem of Bibliothèque nationale de France, Manuscrits, fr. 13167 : Office of the dead",2358,"Paris, Bibliothèque nationale de France, Manuscrits, fr. 13167",,,75965,Office of the dead | L1 | Section,10189,Paris (Organisation)
200336,"MsItem of Bibliothèque nationale de France, Manuscrits, fr. 13169 : Office of the dead",2359,"Paris, Bibliothèque nationale de France, Manuscrits, fr. 13169",,,75965,Office of the dead | L1 | Section,10265,Tournai (Organisation)
100805,"MsItem of Bibliothèque nationale de France, Manuscrits, fr. 14396 : Hours of the Virgin",2360,"Paris, Bibliothèque nationale de France, Manuscrits, fr. 14396",,,75966,Hours of the Virgin | L1 | Section,10222,Saint-Brieuc (Organisation)
100806,"MsItem of Bibliothèque nationale de France, Manuscrits, fr. 14550 : Hours of the Virgin",2361,"Paris, Bibliothèque nationale de France, Manuscrits, fr. 14550",,,75966,Hours of the Virgin | L1 | Section,10218,Rouen (Organisation)
